click_time,ip,app,channel,device,os,fraud
43046.07,39338,22,496,1,19,TRUE
43046.07,198096,9,258,1,30,TRUE
43046.07,121386,18,121,1,16,TRUE
43046.07,153489,18,376,1,22,TRUE
43046.07,44615,3,280,1,14,TRUE
43046.07,58734,18,107,1,10,TRUE
43046.07,3279,9,215,1,20,TRUE
43046.07,196329,12,409,1,3,TRUE
43046.07,80316,3,280,1,9,TRUE
43046.07,53883,3,280,1,41,TRUE
43046.07,189286,12,245,1,22,TRUE
43046.07,110044,3,371,1,41,TRUE
43046.07,144286,18,107,3032,607,TRUE
43046.07,66898,1,134,1,8,TRUE
43046.07,55625,14,489,1,3,TRUE
43046.07,16811,18,121,1,30,TRUE
43046.07,36792,18,134,1,13,TRUE
43046.07,47658,3,480,1,10,TRUE
43046.07,53454,2,236,1,10,TRUE
43046.07,29950,14,208,1,18,TRUE
43046.07,21713,3,280,1,10,TRUE
43046.07,163751,2,237,1,19,TRUE
43046.07,162132,18,134,1,53,TRUE
43046.07,142055,2,236,1,13,TRUE
43046.07,8505,8,145,2,17,TRUE
43046.07,190168,12,178,1,13,TRUE
43046.07,48417,18,107,1,15,TRUE
43046.07,114743,36,110,1,23,TRUE
43046.07,27086,13,477,1,18,TRUE
43046.07,913,12,145,2,10,TRUE
43046.07,44725,13,477,1,19,TRUE
43046.07,122453,6,125,1,41,TRUE
43046.07,93266,3,280,1,14,TRUE
43046.07,202503,2,237,1,10,TRUE
43046.07,101878,15,265,1,19,TRUE
43046.07,65362,2,236,1,19,TRUE
43046.07,86767,12,277,1,22,TRUE
43046.07,125458,18,134,1,53,TRUE
43046.07,115230,9,215,1,17,TRUE
43046.07,160663,15,130,1,19,TRUE
43046.07,20839,12,328,1,19,TRUE
43046.07,92867,12,178,1,16,TRUE
43046.07,116644,12,178,1,1,TRUE
43046.07,80935,3,280,1,25,TRUE
43046.07,193047,3,442,1,23,TRUE
43046.07,186167,15,140,1,13,TRUE
43046.07,61566,3,466,1,19,TRUE
43046.07,52857,9,334,1,13,TRUE
43046.07,166410,9,134,2,17,TRUE
43046.07,95326,2,237,1,13,TRUE
43046.07,108758,12,19,1,19,TRUE
43046.07,124098,6,459,1,13,TRUE
43046.07,59925,23,153,1,14,TRUE
43046.07,81261,72,101,1,13,TRUE
43046.07,50136,3,442,1,19,TRUE
43046.07,13870,2,469,1,19,TRUE
43046.07,48658,18,107,1,98,TRUE
43046.07,28117,2,122,1,19,TRUE
43046.07,56805,3,280,1,13,TRUE
43046.07,205623,3,205,1,41,TRUE
43046.07,200564,2,236,1,17,TRUE
43046.07,48170,9,215,1,28,TRUE
43046.07,93976,1,178,1,13,TRUE
43046.07,113839,21,128,1,19,TRUE
43046.07,11709,14,379,1,13,TRUE
43046.07,173698,8,259,1,19,TRUE
43046.07,210530,14,208,1,6,TRUE
43046.07,97304,14,489,1,25,TRUE
43046.07,58789,3,280,1,13,TRUE
43046.07,10275,2,477,1,13,TRUE
43046.07,13219,3,280,1,25,TRUE
43046.07,28959,11,325,1,18,TRUE
43046.07,91212,12,259,1,13,TRUE
43046.07,118722,2,237,1,13,TRUE
43046.07,14645,2,205,1,13,TRUE
43046.07,45561,9,258,1,19,TRUE
43046.07,163083,15,265,1,13,TRUE
43046.07,57627,15,315,1,32,TRUE
43046.07,49553,15,3,1,25,TRUE
43046.07,15479,12,178,1,8,TRUE
43046.07,163083,3,480,1,13,TRUE
43046.07,154213,1,274,1,13,TRUE
43046.07,66898,15,140,1,8,TRUE
43046.07,45561,1,125,1,19,TRUE
43046.07,122243,3,205,1,17,TRUE
43046.07,24295,9,334,2,13,TRUE
43046.07,31498,2,219,1,22,TRUE
43046.07,8391,9,334,1,18,TRUE
43046.07,48135,18,376,1,19,TRUE
43046.07,7645,18,107,1,37,TRUE
43046.07,18036,12,219,1,22,TRUE
43046.07,106237,14,439,1,19,TRUE
43046.07,96676,2,377,1,16,TRUE
43046.07,204865,15,412,1,19,TRUE
43046.07,107869,12,277,1,13,TRUE
43046.07,47658,14,489,1,10,TRUE
43046.07,3041,12,277,1,25,TRUE
43046.07,29436,12,178,1,22,TRUE
43046.07,196329,12,124,1,3,TRUE
43046.07,123703,15,480,1,3,TRUE
43046.07,209816,18,439,1,13,TRUE
43046.07,39067,2,236,1,19,TRUE
43046.07,49582,12,178,1,3,TRUE
43046.07,73201,3,280,1,19,TRUE
43046.07,121476,3,480,1,41,TRUE
43046.07,93976,13,400,1,13,TRUE
43046.07,49380,12,265,1,20,TRUE
43046.07,210530,12,277,1,6,TRUE
43046.07,93467,3,442,1,32,TRUE
43046.07,105433,2,205,1,3,TRUE
43046.07,27065,12,178,1,19,TRUE
43046.07,9513,12,178,1,25,TRUE
43046.07,54868,2,212,1,19,TRUE
43046.07,116272,9,445,1,22,TRUE
43046.07,98272,12,259,1,32,TRUE
43046.07,44391,12,178,1,31,TRUE
43046.07,57497,15,265,1,19,TRUE
43046.07,44398,21,128,1,13,TRUE
43046.07,197700,12,245,1,13,TRUE
43046.07,165396,2,236,1,13,TRUE
43046.07,166403,18,107,1,19,TRUE
43046.07,179026,9,232,1,19,TRUE
43046.07,163174,3,280,1,17,TRUE
43046.07,51691,11,325,1,17,TRUE
43046.07,44391,18,121,1,31,TRUE
43046.07,166443,8,145,2,17,TRUE
43046.07,86979,12,124,1,19,TRUE
43046.07,102995,28,135,1,37,TRUE
43046.07,140554,2,237,1,19,TRUE
43046.07,98457,3,19,1,32,TRUE
43046.07,47658,2,435,1,10,TRUE
43046.07,56386,3,280,1,25,TRUE
43046.07,180894,12,259,1,20,TRUE
43046.07,114235,2,237,1,13,TRUE
43046.07,168702,18,107,3032,607,TRUE
43046.07,95388,3,137,1,12,TRUE
43046.07,44725,64,459,1,13,TRUE
43046.07,108087,3,115,1,13,TRUE
43046.07,175837,2,205,1,14,TRUE
43046.07,66663,3,137,1,13,TRUE
43046.07,58842,3,280,1,19,TRUE
43046.07,136735,9,258,1,19,TRUE
43046.07,18312,2,236,1,16,TRUE
43046.07,136735,1,125,1,19,TRUE
43046.07,136735,24,178,1,19,TRUE
43046.07,136735,20,259,1,19,TRUE
43046.07,112356,15,111,1,17,TRUE
43046.07,136735,9,442,1,19,TRUE
43046.07,8259,3,280,1,18,TRUE
43046.07,163083,14,442,1,13,TRUE
43046.07,155345,12,178,1,20,TRUE
43046.07,25796,3,280,1,20,TRUE
43046.07,123904,12,245,1,13,TRUE
43046.07,3994,1,113,1,15,TRUE
43046.07,26218,3,137,1,17,TRUE
43046.07,18806,3,442,1,19,TRUE
43046.07,96015,1,153,1,19,TRUE
43046.07,46658,2,469,1,19,TRUE
43046.07,204339,3,466,1,53,TRUE
43046.07,122764,9,215,1,19,TRUE
43046.07,73516,15,315,1,41,TRUE
43046.07,126540,14,134,1,19,TRUE
43046.07,116743,2,364,1,12,TRUE
43046.07,28191,12,245,1,37,TRUE
43046.07,52798,14,379,1,17,TRUE
43046.07,35983,5,377,1,19,TRUE
43046.07,44410,15,315,1,40,TRUE
43046.07,106006,3,280,1,11,TRUE
43046.07,36213,2,205,1,53,TRUE
43046.07,73487,18,107,1,18,TRUE
43046.07,47658,15,265,1,10,TRUE
43046.07,102481,9,134,1,22,TRUE
43046.07,40654,15,265,1,18,TRUE
43046.07,165173,3,19,1,19,TRUE
43046.07,154267,2,212,1,9,TRUE
43046.07,54868,12,328,1,19,TRUE
43046.07,74567,26,121,1,17,TRUE
43046.07,112263,14,463,1,8,TRUE
43046.07,11709,15,480,1,13,TRUE
43046.07,211567,9,244,1,18,TRUE
43046.07,180554,15,386,1,15,TRUE
43046.07,133880,10,113,1,19,TRUE
43046.07,132827,18,134,1,22,TRUE
43046.07,45561,20,259,1,19,TRUE
43046.07,28522,3,137,1,13,TRUE
43046.07,104092,28,135,1,6,TRUE
43046.07,4744,14,439,1,13,TRUE
43046.07,47168,18,107,1,13,TRUE
43046.07,109552,14,349,1,40,TRUE
43046.07,2962,1,134,1,9,TRUE
43046.07,35664,58,347,3032,607,TRUE
43046.07,87879,14,463,1,19,TRUE
43046.07,175533,18,121,1,3,TRUE
43046.07,51605,14,349,1,13,TRUE
43046.07,5348,26,121,1,18,TRUE
43046.07,90891,23,153,1,17,TRUE
43046.07,92467,11,219,1,8,TRUE
43046.07,187445,2,435,1,22,TRUE
43046.07,2780,18,107,1,8,TRUE
43046.07,75617,9,244,1,8,TRUE
43046.07,152926,14,208,1,13,TRUE
43046.07,189232,26,121,1,25,TRUE
43046.07,161625,9,234,1,18,TRUE
43046.07,92867,3,280,1,16,TRUE
43046.07,24951,2,237,1,13,TRUE
43046.07,93976,9,442,1,13,TRUE
43046.07,160110,9,258,1,19,TRUE
43046.07,1640,3,409,1,19,TRUE
43046.07,44725,12,245,1,17,TRUE
43046.07,60884,15,111,1,13,TRUE
43046.07,45561,9,442,1,19,TRUE
43046.07,26190,3,280,1,18,TRUE
43046.07,28191,15,245,1,37,TRUE
43046.07,10135,3,280,1,13,TRUE
43046.07,8318,15,245,1,15,TRUE
43046.07,123843,12,277,1,13,TRUE
43046.07,5960,2,236,1,26,TRUE
43046.07,126765,18,107,1,1,TRUE
43046.07,166016,14,401,1,18,TRUE
43046.07,44778,9,215,1,13,TRUE
43046.07,108919,26,262,1,10,TRUE
43046.07,66898,9,134,1,8,TRUE
43046.07,193960,3,424,1,8,TRUE
43046.07,28192,18,134,1,19,TRUE
43046.07,48951,1,377,1,8,TRUE
43046.07,94867,3,424,1,15,TRUE
43046.07,63431,3,280,1,19,TRUE
43046.07,133109,3,442,1,13,TRUE
43046.07,154267,12,328,1,9,TRUE
43046.07,31498,2,435,1,22,TRUE
43046.07,48919,8,259,1,19,TRUE
43046.07,63832,14,379,1,19,TRUE
43046.07,93620,12,265,1,19,TRUE
43046.07,97304,15,386,1,25,TRUE
43046.07,205423,14,208,1,13,TRUE
43046.07,47231,12,265,1,13,TRUE
43046.07,82268,64,459,1,19,TRUE
43046.07,182155,15,278,1,19,TRUE
43046.07,56430,15,265,1,13,TRUE
43046.07,145205,13,477,1,22,TRUE
43046.07,45929,11,122,1,19,TRUE
43046.07,74780,14,208,1,13,TRUE
43046.07,196862,110,343,1,32,TRUE
43046.07,99344,3,424,1,19,TRUE
43046.07,25796,12,178,1,20,TRUE
43046.07,74815,3,280,1,6,TRUE
43046.07,69767,18,107,1,19,TRUE
43046.07,59241,3,280,1,19,TRUE
43046.07,51808,13,477,1,8,TRUE
43046.07,129856,14,401,1,10,TRUE
43046.07,205572,2,219,1,19,TRUE
43046.07,41200,15,245,1,13,TRUE
43046.07,155028,18,107,3032,607,TRUE
43046.07,81984,12,259,1,13,TRUE
43046.07,105910,18,107,1,20,TRUE
43046.07,47962,14,480,1,13,TRUE
43046.07,207950,12,265,1,41,TRUE
43046.07,104536,13,477,1,13,TRUE
43046.07,81501,9,244,1,6,TRUE
43046.07,45561,8,259,1,19,TRUE
43046.07,125459,14,489,1,10,TRUE
43046.07,141601,6,459,1,19,TRUE
43046.07,66436,12,124,1,13,TRUE
43046.07,104468,27,122,1,13,TRUE
43046.07,79182,1,377,1,13,TRUE
43046.07,8401,3,371,1,37,TRUE
43046.07,125261,3,280,1,41,TRUE
43046.07,28522,12,178,1,13,TRUE
43046.07,37617,9,244,1,22,TRUE
43046.07,68537,12,265,1,10,TRUE
43046.07,37001,11,481,1,13,TRUE
43046.07,16261,3,480,1,13,TRUE
43046.07,24904,14,371,1,19,TRUE
43046.07,93976,12,140,1,13,TRUE
43046.07,38219,3,19,1,19,TRUE
43046.07,193448,18,439,1,13,TRUE
43046.07,101757,23,153,1,19,TRUE
43046.07,92712,14,416,1,6,TRUE
43046.07,172811,15,315,1,13,TRUE
43046.07,89803,12,328,1,6,TRUE
43046.07,84706,1,452,1,19,TRUE
43046.07,46416,12,19,1,25,TRUE
43046.07,89669,3,280,1,19,TRUE
43046.07,68891,18,107,1,23,TRUE
43046.07,3041,14,208,1,25,TRUE
43046.07,177075,21,128,1,13,TRUE
43046.07,29751,15,412,1,41,TRUE
43046.07,76681,12,245,1,6,TRUE
43046.07,50897,21,128,1,30,TRUE
43046.07,95145,12,245,1,15,TRUE
43046.07,100604,12,277,1,13,TRUE
43046.07,86198,3,466,1,18,TRUE
43046.07,38265,14,439,1,19,TRUE
43046.07,1176,14,379,1,22,TRUE
43046.07,83306,64,459,1,17,TRUE
43046.07,167720,12,178,1,19,TRUE
43046.07,60909,6,125,1,6,TRUE
43046.07,124936,3,280,1,20,TRUE
43046.07,136735,8,259,1,19,TRUE
43046.07,29436,10,377,1,17,TRUE
43046.07,51818,9,334,1,13,TRUE
43046.07,144698,12,265,1,19,TRUE
43046.07,101183,12,178,1,25,TRUE
43046.07,157421,12,277,1,19,TRUE
43046.07,83660,14,208,1,13,TRUE
43046.07,41475,3,280,1,13,TRUE
43046.07,94124,2,401,1,13,TRUE
43046.07,120385,1,17,1,19,TRUE
43046.07,124198,3,280,1,19,TRUE
43046.07,162159,9,442,1,25,TRUE
43046.07,92867,12,178,1,16,TRUE
43046.07,19452,2,236,1,13,TRUE
43046.07,118225,14,463,1,30,TRUE
43046.07,45561,24,178,1,19,TRUE
43046.07,113818,3,280,1,3,TRUE
43046.07,44144,26,266,1,13,TRUE
43046.07,206075,1,178,1,18,TRUE
43046.07,36720,15,430,1,6,TRUE
43046.07,105540,23,153,1,14,TRUE
43046.07,19129,9,334,1,19,TRUE
43046.07,156823,3,424,1,13,TRUE
43046.07,70862,3,480,1,10,TRUE
43046.07,92873,2,237,1,22,TRUE
43046.07,128917,9,334,1,10,TRUE
43046.07,127477,12,178,1,13,TRUE
43046.07,91310,15,265,1,17,TRUE
43046.07,37383,13,477,1,25,TRUE
43046.07,194236,15,245,1,13,TRUE
43046.07,28522,12,178,1,13,TRUE
43046.07,124006,2,237,1,13,TRUE
43046.07,58603,15,480,1,17,TRUE
43046.07,74884,12,178,1,10,TRUE
43046.07,96676,15,265,1,16,TRUE
43046.07,13936,12,265,1,36,TRUE
43046.07,125580,3,424,1,19,TRUE
43046.07,913,1,125,2,10,TRUE
43046.07,74815,12,265,1,6,TRUE
43046.07,105162,18,376,1,19,TRUE
43046.07,141221,3,280,1,19,TRUE
43046.07,11161,26,121,1,13,TRUE
43046.07,48504,25,259,1,25,TRUE
43046.07,47549,12,212,1,13,TRUE
43046.07,57493,12,277,1,18,TRUE
43046.07,16492,2,219,1,13,TRUE
43046.07,181371,1,125,1,22,TRUE
43046.07,95766,3,280,1,19,TRUE
43046.07,77391,1,124,1,10,TRUE
43046.07,22085,2,237,1,13,TRUE
43046.07,127525,3,280,1,19,TRUE
43046.07,156421,15,245,1,35,TRUE
43046.07,133187,12,245,1,20,TRUE
43046.07,195652,8,145,1,12,TRUE
43046.07,22941,3,489,1,13,TRUE
43046.07,181371,9,258,1,22,TRUE
43046.07,211461,3,280,1,13,TRUE
43046.07,27065,12,178,1,19,TRUE
43046.07,54402,3,280,1,13,TRUE
43046.07,77655,15,245,1,10,TRUE
43046.07,139765,6,125,1,17,TRUE
43046.07,145192,2,435,1,13,TRUE
43046.07,4015,9,232,1,13,TRUE
43046.07,98454,11,219,1,13,TRUE
43046.07,149239,15,379,1,22,TRUE
43046.07,82284,2,237,1,15,TRUE
43046.07,48239,18,134,1,19,TRUE
43046.07,59952,3,280,1,19,TRUE
43046.07,81423,15,245,1,37,TRUE
43046.07,30001,3,371,1,4,TRUE
43046.07,183654,3,280,1,19,TRUE
43046.07,5740,3,280,1,1,TRUE
43046.07,23792,3,280,1,19,TRUE
43046.07,56679,15,245,1,13,TRUE
43046.07,187507,2,377,1,13,TRUE
43046.07,6942,6,459,1,19,TRUE
43046.07,70719,10,377,1,11,TRUE
43046.07,42604,12,409,1,14,TRUE
43046.07,15540,3,19,1,13,TRUE
43046.07,179827,12,178,1,8,TRUE
43046.07,181371,20,259,1,22,TRUE
43046.07,8710,3,280,1,17,TRUE
43046.07,133187,15,245,1,20,TRUE
43046.07,211219,9,334,1,19,TRUE
43046.07,149812,3,371,1,19,TRUE
43046.07,105534,9,466,1,22,TRUE
43046.07,35755,3,280,1,18,TRUE
43046.07,55030,18,134,1,13,TRUE
43046.07,87764,12,178,1,17,TRUE
43046.07,52798,3,442,1,17,TRUE
43046.07,114478,3,442,1,13,TRUE
43046.07,187691,12,178,1,26,TRUE
43046.07,16032,2,435,1,36,TRUE
43046.07,40216,9,258,1,10,TRUE
43046.07,111382,1,134,1,16,TRUE
43046.07,210025,18,107,3032,607,TRUE
43046.07,114478,14,489,1,13,TRUE
43046.07,131659,3,489,1,19,TRUE
43046.07,77727,3,280,1,27,TRUE
43046.07,134487,9,258,1,13,TRUE
43046.07,59189,15,245,1,47,TRUE
43046.07,114478,15,153,1,13,TRUE
43046.07,192967,2,364,1,13,TRUE
43046.07,26218,12,265,1,17,TRUE
43046.07,182155,3,442,1,19,TRUE
43046.07,114276,12,178,1,13,TRUE
43046.07,130631,12,178,1,19,TRUE
43046.07,144604,15,245,2,16,TRUE
43046.07,123757,12,178,1,19,TRUE
43046.07,48454,1,377,1,13,TRUE
43046.07,201810,35,274,1,10,FALSE
43046.07,124768,3,280,1,13,TRUE
43046.07,48462,3,280,1,15,TRUE
43046.07,46658,3,130,1,19,TRUE
43046.07,20770,14,349,1,19,TRUE
43046.07,8259,12,265,1,18,TRUE
43046.07,40631,2,477,1,6,TRUE
43046.07,16526,9,334,1,15,TRUE
43046.07,111897,18,107,1,19,TRUE
43046.07,119579,208,330,1,9,TRUE
43046.07,102324,2,435,1,19,TRUE
43046.07,67606,3,153,1,23,TRUE
43046.07,157821,12,265,1,13,TRUE
43046.07,59189,12,245,1,47,TRUE
43046.07,15286,21,128,1,13,TRUE
43046.07,130203,2,122,1,18,TRUE
43046.07,111554,3,280,1,8,TRUE
43046.07,181371,12,145,1,22,TRUE
43046.07,134487,20,259,1,13,TRUE
43046.07,134487,24,178,1,13,TRUE
43046.07,134487,1,125,1,13,TRUE
43046.07,113818,2,435,1,3,TRUE
43046.07,116066,18,107,1,12,TRUE
43046.07,190100,25,259,1,12,TRUE
43046.07,43793,12,328,1,13,TRUE
43046.07,135134,3,402,1,42,TRUE
43046.07,166471,3,280,1,19,TRUE
43046.07,10023,3,442,1,19,TRUE
43046.07,112263,15,386,1,8,TRUE
43046.07,9119,14,478,1,13,TRUE
43046.07,160413,15,130,1,11,TRUE
43046.07,45152,19,213,0,24,TRUE
43046.07,81973,11,487,1,16,TRUE
43046.07,93953,315,110,1,19,TRUE
43046.07,109738,11,325,1,17,TRUE
43046.07,73516,2,236,1,19,TRUE
43046.07,194761,28,135,1,13,TRUE
43046.07,56035,1,439,1,17,TRUE
43046.07,47289,3,409,1,46,TRUE
43046.07,119349,18,107,1,13,TRUE
43046.07,167092,9,134,1,19,TRUE
43046.07,171960,15,245,1,17,TRUE
43046.07,19236,14,489,1,30,TRUE
43046.07,53114,14,379,1,13,TRUE
43046.07,88992,2,236,1,17,TRUE
43046.07,3325,12,259,1,23,TRUE
43046.07,91310,3,480,1,17,TRUE
43046.07,52335,12,205,1,19,TRUE
43046.07,41790,15,153,1,13,TRUE
43046.07,162620,3,379,1,13,TRUE
43046.07,184571,12,265,1,13,TRUE
43046.07,134487,9,442,1,13,TRUE
43046.07,79019,64,459,1,31,TRUE
43046.07,116644,12,178,1,1,TRUE
43046.07,88071,64,459,1,19,TRUE
43046.07,170927,3,280,1,49,TRUE
43046.07,26995,18,107,1,14,TRUE
43046.07,37351,9,215,1,19,TRUE
43046.07,190100,9,442,1,12,TRUE
43046.07,92703,18,107,1,47,TRUE
43046.07,6942,3,280,1,19,TRUE
43046.07,123952,12,178,1,25,TRUE
43046.07,23073,3,115,1,19,TRUE
43046.07,23907,2,377,1,19,TRUE
43046.07,132503,2,237,1,19,TRUE
43046.07,196868,9,134,1,17,TRUE
43046.07,40216,15,259,1,10,TRUE
43046.07,125261,12,265,1,41,TRUE
43046.07,40216,12,140,1,10,TRUE
43046.07,110143,15,265,1,13,TRUE
43046.07,21069,29,343,1,40,TRUE
43046.07,38872,12,265,1,13,TRUE
43046.07,190100,3,417,1,12,TRUE
43046.07,31491,24,178,1,17,TRUE
43046.07,59625,26,262,1,13,TRUE
43046.07,94373,14,401,1,13,TRUE
43046.07,109616,14,349,1,41,TRUE
43046.07,92721,2,237,1,22,TRUE
43046.07,39691,22,496,1,17,TRUE
43046.07,80327,15,386,1,19,TRUE
43046.07,145935,9,258,1,41,TRUE
43046.07,152520,3,280,1,19,TRUE
43046.07,87803,18,121,1,18,TRUE
43046.07,254,8,145,1,43,TRUE
43046.07,184702,14,134,1,18,TRUE
43046.07,34714,18,439,1,19,TRUE
43046.07,176504,9,232,1,13,TRUE
43046.07,83340,12,409,1,35,TRUE
43046.07,29624,12,277,1,19,TRUE
43046.07,121067,2,122,1,13,TRUE
43046.07,38407,12,178,1,19,TRUE
43046.07,81935,12,259,1,19,TRUE
43046.07,31491,9,258,1,17,TRUE
43046.07,106958,3,280,1,20,TRUE
43046.07,206748,3,280,1,13,TRUE
43046.07,81674,15,3,1,27,TRUE
43046.07,171479,2,237,1,11,TRUE
43046.07,101621,2,452,1,19,TRUE
43046.07,101621,3,173,1,19,TRUE
43046.07,191846,12,212,1,32,TRUE
43046.07,181371,8,259,1,22,TRUE
43046.07,162159,3,417,1,25,TRUE
43046.07,119848,14,439,1,19,TRUE
43046.07,176270,21,128,2,9,TRUE
43046.07,178851,3,402,1,15,TRUE
43046.07,51593,2,435,1,30,TRUE
43046.07,93054,3,371,1,22,TRUE
43046.07,7065,3,280,1,31,TRUE
43046.07,189285,9,234,1,19,TRUE
43046.07,122711,14,349,1,17,TRUE
43046.07,27045,1,134,1,18,TRUE
43046.07,127926,2,435,1,9,TRUE
43046.07,153181,12,265,1,13,TRUE
43046.07,6942,9,215,1,19,TRUE
43046.07,40216,1,178,1,10,TRUE
43046.07,126540,2,469,1,19,TRUE
43046.07,102334,11,173,1,22,TRUE
43046.07,198822,11,325,1,19,TRUE
43046.07,109743,12,265,1,13,TRUE
43046.07,64073,3,280,1,41,TRUE
43046.07,53569,12,178,1,17,TRUE
43046.07,66176,15,3,1,19,TRUE
43046.07,65459,11,481,1,18,TRUE
43046.07,112263,3,205,1,8,TRUE
43046.07,190100,3,115,1,12,TRUE
43046.07,49538,11,122,1,25,TRUE
43046.07,99134,23,153,1,8,TRUE
43046.07,190100,3,135,1,12,TRUE
43046.07,110628,3,466,1,19,TRUE
43046.07,31491,9,442,1,17,TRUE
43046.07,6942,2,435,1,19,TRUE
43046.07,6942,14,480,1,19,TRUE
43046.07,10335,18,107,1,6,TRUE
43046.07,47582,3,137,1,3,TRUE
43046.07,131515,11,319,1,8,TRUE
43046.07,174047,12,265,1,8,TRUE
43046.07,23746,9,215,1,13,TRUE
43046.07,110768,13,477,1,19,TRUE
43046.07,105910,15,245,1,19,TRUE
43046.07,18721,21,128,1,13,TRUE
43046.07,161328,3,130,1,58,TRUE
43046.07,56644,10,113,1,19,TRUE
43046.07,4052,12,140,1,15,TRUE
43046.07,31498,15,278,1,22,TRUE
43046.07,27475,18,107,3032,607,TRUE
43046.07,31491,1,125,1,17,TRUE
43046.07,62083,2,236,1,15,TRUE
43046.07,48240,9,215,2,97,TRUE
43046.07,109696,17,280,1,18,TRUE
43046.07,160988,2,237,1,13,TRUE
43046.07,48170,2,237,1,28,TRUE
43046.07,53749,15,315,1,31,TRUE
43046.07,43809,26,266,1,5,TRUE
43046.07,120764,18,121,1,35,TRUE
43046.07,56710,12,178,1,19,TRUE
43046.07,124098,64,459,1,13,TRUE
43046.07,59625,14,371,1,13,TRUE
43046.07,67197,3,280,1,13,TRUE
43046.07,21069,3,280,1,15,TRUE
43046.07,132863,13,477,1,19,TRUE
43046.07,48240,3,280,1,4,TRUE
43046.07,51945,15,140,1,13,TRUE
43046.07,5348,12,178,1,19,TRUE
43046.07,8582,15,430,1,17,TRUE
43046.07,101842,1,134,1,10,TRUE
43046.07,99292,2,236,1,35,TRUE
43046.07,75826,9,215,1,13,TRUE
43046.07,38763,3,466,1,13,TRUE
43046.07,85329,3,402,1,19,TRUE
43046.07,41364,3,371,1,13,TRUE
43046.07,102845,15,245,1,8,TRUE
43046.07,123258,9,334,1,19,TRUE
43046.07,19403,18,121,1,10,TRUE
43046.07,191783,1,153,1,17,TRUE
43046.07,134487,8,259,1,13,TRUE
43046.07,92003,12,265,1,19,TRUE
43046.07,48504,25,259,1,25,TRUE
43046.07,17411,3,489,1,19,TRUE
43046.07,15026,8,259,1,18,TRUE
43046.07,40898,1,134,1,13,TRUE
43046.07,17130,14,134,1,19,TRUE
43046.07,45401,3,371,1,16,TRUE
43046.07,47962,3,480,1,13,TRUE
43046.07,90922,3,442,1,13,TRUE
43046.07,34927,23,153,1,13,TRUE
43046.07,116087,12,259,1,6,TRUE
43046.07,33843,3,280,1,19,TRUE
43046.07,34714,18,439,1,18,TRUE
43046.07,40216,13,400,1,10,TRUE
43046.07,181371,24,178,1,22,TRUE
43046.07,102481,8,145,1,22,TRUE
43046.07,95145,3,280,1,15,TRUE
43046.07,181639,14,134,1,37,TRUE
43046.07,181371,9,442,1,22,TRUE
43046.07,8259,2,237,1,13,TRUE
43046.07,115228,3,442,1,16,TRUE
43046.07,53883,12,265,1,41,TRUE
43046.07,109850,1,124,1,19,TRUE
43046.07,90441,1,349,1,10,TRUE
43046.07,51945,9,134,1,13,TRUE
43046.07,13596,3,280,1,17,TRUE
43046.07,18906,1,134,1,19,TRUE
43046.07,3325,64,459,1,23,TRUE
43046.07,87073,10,377,1,2,TRUE
43046.07,11698,2,401,1,53,TRUE
43046.07,18802,3,115,1,17,TRUE
43046.07,30799,14,208,1,19,TRUE
43046.07,42934,3,137,1,13,TRUE
43046.07,193464,23,153,1,17,TRUE
43046.07,14932,18,134,1,19,TRUE
43046.07,191991,2,205,1,13,TRUE
43046.07,191335,26,121,1,14,TRUE
43046.07,97073,12,277,1,22,TRUE
43046.07,175843,3,280,1,8,TRUE
43046.07,139828,18,121,1,31,TRUE
43046.07,71099,18,107,1,46,TRUE
43046.07,58588,3,424,1,13,TRUE
43046.07,20391,12,259,1,10,TRUE
43046.07,153492,12,140,1,19,TRUE
43046.07,121182,15,245,1,13,TRUE
43046.07,72090,3,409,1,19,TRUE
43046.07,8438,9,215,1,19,TRUE
43046.07,192778,3,280,1,22,TRUE
43046.07,102476,208,330,1,25,TRUE
43046.07,38407,3,280,1,19,TRUE
43046.07,104978,3,489,1,53,TRUE
43046.07,205572,3,442,1,19,TRUE
43046.07,1878,2,237,1,19,TRUE
43046.07,123757,12,178,1,19,TRUE
43046.07,112271,23,153,1,17,TRUE
43046.07,69869,12,178,1,13,TRUE
43046.07,130818,12,219,1,19,TRUE
43046.07,66232,1,377,1,25,TRUE
43046.07,77355,26,266,1,19,TRUE
43046.07,101842,8,145,1,10,TRUE
43046.07,186511,3,371,1,19,TRUE
43046.07,26995,2,477,1,37,TRUE
43046.07,47289,15,153,1,46,TRUE
43046.07,155827,3,280,1,6,TRUE
43046.07,31491,20,259,1,17,TRUE
43046.07,31119,18,107,1,13,TRUE
43046.07,34726,18,107,1,10,TRUE
43046.07,22701,3,280,1,13,TRUE
43046.07,59168,12,277,1,14,TRUE
43046.07,48459,2,477,1,19,TRUE
43046.07,50518,3,442,1,17,TRUE
43046.07,144955,3,379,1,28,TRUE
43046.07,51605,2,469,1,13,TRUE
43046.07,25796,12,178,1,20,TRUE
43046.07,28522,3,280,1,13,TRUE
43046.07,152520,3,280,1,19,TRUE
43046.07,176749,15,245,1,13,TRUE
43046.07,62655,18,107,1,32,TRUE
43046.07,52588,2,237,1,18,TRUE
43046.07,192271,3,280,1,18,TRUE
43046.07,110529,18,439,1,32,TRUE
43046.07,50867,2,237,1,17,TRUE
